10100110111,827
10100110110,828
10000001100,460
10000001101,461
11010010010,418
10011011100,607
10011010111,616
10011010110,617
11111001111,36
11111001110,37
10010111011,653
10101110011,853
10100100100,836
10101110010,854
11101000100,203
10110011101,749
10110011100,748
11101011111,211
11101011110,212
10010010110,645
10010010111,644
10000111011,485
11100111011,147
11100110011,150
11100110010,151
10101010001,894
11000011100,242
11000011101,243
11110101111,106
11110101110,107
11101110100,182
10001110110,519
11010001111,401
11010001110,402
10111111001,680
11011101111,359
11011101110,360
10100001001,800
11010111011,428
11010110000,429
10101101000,869
10101101001,870
10111010001,726
11100001001,125
11100001000,124
11001101110,304
11001101111,303
11010100010,439
10000110011,488
10000110010,489
11111111001,5
11111111000,4
11001110000,289
10010101111,668
10010101110,669
11110011001,76
11110111111,85
10110110000,767
10110110001,768
11001000100,316
10001010000,556
10001010001,557
10111011001,723
10111011000,722
10011111101,566
10101100100,864
11100111111,141
11100111110,142
10001101000,532
11011111000,342
11011111001,343
10111000111,708
10111001000,715
11100110110,153
10000010100,478
10111001001,716
10110100111,778
10110100110,779
11011100111,356
10101111111,844
10011001001,603
10100110000,823
10011001000,602
10001000111,539
10001000110,540
10111000110,709
10101001011,885
10111110111,687
10011001100,600
10000111111,479
10110111100,762
10110111101,763
10011101011,590
11000100100,274
11110001000,68
11110001001,69
11111010111,54
11111010110,55
11100101110,163
11100101111,162
10001011100,551
10001011101,552
11011001110,374
11011001111,373
11111011000,47
11101001011,210
11010110100,435
10101000011,874
10101000010,875
10100010110,814
10100010111,813
10001101100,530
10001101101,531
11000111000,258
11000111001,259
11001011101,327
11001011100,326
10010110111,658
11000010110,252
10100001101,798
10011100001,578
10101011000,890
11000010111,251
11101010000,218
11101010001,219
11011011011,386
11001010100,337
10110010001,754
10010101100,670
10011100000,577
10110001011,745
10101101100,867
10010000001,620
10010000000,619
10000011000,469
10000011001,470
10010011011,639
10101011110,887
11001100010,299
11001100011,298
10010010011,642
10010010010,643
10111010111,729
11101101001,195
11101101000,194
10111011100,720
10111110100,689
10111110001,684
10111000011,706
11011110100,351
11010010011,417
11001101011,309
11111011011,49
11001110001,290
10100101111,837
11110111011,91
10110110010,770
10011110000,570
10011110001,571
10000101110,501
10000101111,500
11000001000,237
11000001001,238
11010011011,414
10001110111,518
11111000000,29
11111000001,30
11100011101,130
11100011100,129
11110100000,99
11110100001,100
11110000100,63
11011000010,369
11011000011,368
